label,text
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
1, 
0,@上海热点头条资讯 #上海众小区联合抵制丰巢收费# 上海普陀区中环花苑小区业委会发出告示，宣布将于5月11日起停用小区内丰巢快递柜。该决定由小区业委会投票通过，其中83%的业主要求撤销或停用快递柜，抵制丰巢收费。此前，已有杭州一小区宣布抵制丰巢收费，从5月7日起暂停使用快递柜。http://t.cn/A6Al4YXH ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0, 
0,@邢昭林 十年了！终于！！恭喜！！#湖人总冠军# ??
0,@央视新闻 【#央视调查腾讯老干妈诉讼事件#】昨天，贵阳#警方通报3人伪造老干妈印章签合同#；深圳南山区人民法院表示已关注警方通报，合议庭正处理相关问题；老干妈方面表示，腾讯公司是跟骗子签订的合作协议；腾讯回应“以1000瓶老干妈为礼品征求线索”；截至节目播出，腾讯暂未回应是否遇到萝卜章事件…事件的来龙去脉到底如何？看↓ http://t.cn/A6yzNmWO
0, 
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
0,@新浪综艺 #金莎走出了甄嬛回宫的气势#乘风破浪的姐姐成团之夜，网友调侃@金莎 走出了甄嬛回宫的气势[笑cry][笑cry] ??
1,@扬子晚报 【#司机为救婴儿连闯红灯家属拒绝作证# 】广东东莞的网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。（南方卫视 @看看新闻KNEWS ）http://t.cn/A6q5PbPP
0,@蜀黍家 完整总结腾讯和老干妈这波惊天大瓜[doge]1.媒体报道老干妈拖欠腾讯千万广告费，被腾讯诉至法院。2.腾讯真的很努力很努力帮老干妈打了大半年广告3.老干妈方面初步回应：没找腾讯打广告，腾讯被骗了。4.已经两年没更新的老干妈公号连夜出公告：没和腾讯合作，已经报警了。5.第二天，贵阳警方出公告：三人伪造印章冒充老干妈经理，与腾讯签合同倒卖游戏码获利，已被刑拘。6.腾讯：辣椒酱突然不香了。[悲伤]7.支付宝：愿天下无假章。[阴险]8.老干妈：什么都没干，一分钱都没花，被骗子帮打了腾讯价值千万的广告，今
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
0,@央视新闻 【#冒名顶替上大学拟将入刑#】一些地方出现的教育招考冒名顶替事件引起全社会关注，13日提请全国人大常委会会议审议的刑法修正案（十一）草案二审稿对此作出规定：盗用、冒用他人身份，顶替他人取得的高等学历教育入学资格、公务员录用资格、就业安置待遇的，处三年以下有期徒刑、拘役或者管制，并处罚金。组织、指使他人实施前款行为的，依照前款的规定从重处罚。
0,@李鑫一Rex 一个赛季结束了，湖人总冠军！！湖人总冠军！湖人总冠军！！????? ??
1,@扒卦星闻 【刘雨昕祝郑希怡毕业快乐】在昨晚的《乘风破浪的姐姐》成团之夜上，郑希怡憾失成团机会。此前郑希怡就多次表示过喜欢刘雨昕，在录制《乘风破浪的姐姐》时还特意拜托音乐老师给刘雨昕送了礼物 追星赢家 ??
1, 
0,@卢麒元 风暴要来了，才匆匆防范。#东方财富#深圳限购收紧！落户、离婚均从严 豪宅线划定750万 楼市这半年经历了什么？ http://t.cn/A6ypcILK  来自@东方财富网 ??
0,@湖人官网 库兹马和库嫂昨晚参加湖人冠军派对，不顾旁人大秀恩爱，莫名心疼没带女伴的麦基，被迫吃了一波狗粮…[doge][doge][doge]#湖人总冠军##浓眉将与湖人续约# ??
0,@上海热门搜录 #多个小区丰巢遭业主封巢#【上海一小区回怼丰巢：你们不是弱者，单柜利润率超2倍[思考]】5月10日，上海首家因丰巢超时收费而停用的小区中环花苑致函丰巢，信中驳斥了丰巢所说的“进驻小区每年支付高昂进场费”一事，给丰巢算了一笔账，已经投入使用的丰巢柜每天的利润率为240%甚至更多。信结尾也提出了诉求：1． 在快递柜上张贴醒目提示，请快递员必须先行联系客户同意下方可投入丰巢柜；2． 免费时长延长到24小时；若上述两点不能满足，将无限期停止使用丰巢快递柜。#上海爆料##上海[地点]#
0,@pbmmafsahf #3人伪造老干妈印章与腾讯签合同#她，全中国最火辣的女人他，全中国最无情的资本一场商战，将本不可能有交集的两人紧紧系到一起欢喜冤家，他告她诈骗同舟共济，她替他报警欢迎阅读今年阅文金榜小说－－《总裁虐身虐心：千万契约情人》 ??
1, 
0,@凤凰网娱乐 【#阿云嘎唱跳#】在今晚#乘风破浪的姐姐成团之夜# 的助力表演中，实力vocal#阿云嘎[超话]# 难得大秀了一把舞技[憧憬]注意到嘎嘎今天特别为姐姐舞台打造的断眉造型了吗，你们给嘎嘎的表现打多少分[哈哈]  http://t.cn/A64fiioW ??
0,@体育头条大热门 道奇MLB世界大赛冠军， 洛杉矶道奇以4胜2败力退光芒，时隔32年，再次赢得MLB世界大赛冠军，重回巅峰！！！加上洛杉矶湖人队的NBA总冠军，洛杉矶这座城市拿下了双冠王！  http://t.cn/A6bFJAPx ? ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
1, 
1, 
0,@时代少年团-刘耀文 #湖人总冠军#老詹永远滴神！！！湖人总冠军??#爱豆V力量#?#拍一张名叫快乐的照片# ??
1, 
0,@李现ing 恭喜！[鼓掌]#湖人总冠军# ??
0,@潇湘晨报 #公安部力挺为救婴儿闯红灯司机#【#司机为救婴儿连闯红灯家属拒绝作证#公安部发声：不能让好人寒心】近日，广东东莞。网约车司机艾先生为送一突发昏厥的婴儿去医院连闯三个红灯，为此，他要被扣18分，并处以600元的罚款。事后他联系交警希望消除违章记录，但艾先生称婴儿家属不愿提供相关证明，违章记录一时无法消除。@中国警方在线  十分关注此事并且在微博发起了投票，随后转发并评论称“不能让好人做了好事，还寒了心”。 http://t.cn/RyhYY6Z http://t.cn/RyhYY6Z
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@头条新闻 【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】#汉堡王鸡腿排保质期随意改#全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发
0,@速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs
0,@央视财经 #315晚会#【#汉堡王用过期面包做汉堡#，鸡腿排保质期随意改】全球大型连锁企业汉堡王，宣称“味道为王、食物新鲜”“每一个皇堡都符合汉堡王的皇冠标准”，然而315晚会接到内幕人士举报，汉堡王的标准在实际执行中，存在严重问题。在南昌市汉堡王红谷滩天虹店，记者发现在制作汉堡的过程中，员工煞费心机地操作，就为了少放一片西红柿，或者一片芝士。随着调查的深入，记者的发现更加令人震惊。当班经理发现面包到期后，很自然地吩咐员工更换标签。员工将这批汉堡上旧的标签撕掉，换上了新的标签。第二天记者发现，这批过了保
0, 
1,@王勉__ 难。就算做了一季节目，这种形式的创作目前对我来讲还是很难。没办法横向比，只能和自己纵向比。想聊不同的话题，想用不同的曲风，想和上一期的自己对着干，干的又很吃力。从形式、话题到曲风，我注定要一层层的割离开一些人，又收获一些人。面对界限分明的不喜欢和很喜欢，都爱都感恩。可不止我难，舞台上的朋友都难，又愿意携手一起去面对这些困难。这是我在一季节目里最大的收获，朋友们的爱。我很害怕别人对我有期待，又害怕大家对我一点期待都没有，因为我就是一个普普通通的喜剧从业者。最后真的很感谢毛毛@毛不易 ，愿意变成我
1,@混剪吃瓜君 《#乘风破浪的姐姐# 》公布嘉宾阵容，从青春偶像蔡徐坤、乐华七子NEXT组合（朱正廷、范丞丞、黄明昊、毕雯珺、丁泽仁、李权哲、黄新淳），再到国民偶像张杰、孙坚、陈赫、尹正、 李晨、张宥浩，杨迪等，不少网友都感到湖南卫视这次真的是下了血本了。9月4日晚直播的《乘风破浪的姐姐》成团之夜，你希望哪位姐姐顺利“出道”呢！
1, 
1, 
0,@天猫发言人 4982亿！感谢大家的参与。关?转，揪1人，你今年双11的所有订单，我买单！上限49999元！#天猫双十一成交总额4982亿# ??
1,@TFBOYS-王俊凯 #英雄联盟9周年#因为热爱，所以联盟！未来，和所有召唤师，战在一起！（回来复盘了一下，操作问题不大，就是狠话没放好，早知道就邀首歌）@英雄联盟 ??
0,@北京人不知道的北京事儿 【网约车司机为救婴儿连闯三红灯 事后家属却拒绝作证】网约车司机艾先生近日接到一张订单，乘客为一家三口带着一个婴儿，上车不久婴儿突发疾病失去知觉。艾先生连闯三个红灯将孩子送医，为此，他要被扣18分，并处以600元的罚款。交警表示需提供相关的医院证明，但婴儿家属却拒绝作证，称闯红灯跟他没关系。艾先生说，虽然他无法理解患者家属的态度，但是并不后悔这么做。http://t.cn/A6q5PbPP
0, 
1, 
0,@速回收 腾讯鹅子今天中午的辣椒酱不香了！员工送1000瓶老干妈征集线索！咱速回收同是深圳南山的公司！@腾讯公司 支持大厂征集线索，希望天下无假章！#3人伪造老干妈印章与腾讯签合同##腾讯千瓶老干妈求骗子线索# 转发?关注@速回收 送出1000瓶老干妈！7月7号开！ @微博抽奖平台 @_曾小东 冲啊啊啊！ ? http://t.cn/A6y74eOs
